"icao_aerolinea";"iata_aeropuerto";"fecha";"hora";"vuelo";"origen";"estado";"numero_vuelo";"name";"city";"country";"icao_aeropuerto";"latitude";"longitude";"altitude";"tz";"name_aerolinea";"country_aerolinea";"PAX_medio_aeropuerto";"PAX_medio_compania";"PAX_medio_total"
"RYR";"CRL";"2025-11-19";"17:10";"RYR1687";"BRUSELAS /CHARLEROI (CRL)";"No informado";"1687";"Brussels South Charleroi Airport";"Charleroi";"Belgium";"EBCI";"50.459202";"4.45382";"614";"Europe/Brussels";"RYANAIR DAC";"Ireland";"173,7036170212766";"169,882861189801702";"171,7932391055392"
"RYR";"IBZ";"2025-11-09";"18:05";"RYR1699";"IBIZA (IBZ)";"No informado";"1699";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38.872898101800004";"1.3731199502899998";"24";"Europe/Madrid";"RYANAIR DAC";"Ireland";"111,1631914893617";"169,882861189801702";"140,5230263395817"
"RYR";"PSA";"2025-11-11";"10:55";"RYR952";"PISA / GALILEO GALILEI (PSA)";"No informado";"952";"Pisa International Airport";"Pisa";"Italy";"LIRP";"43.683899";"10.3927";"6";"Europe/Rome";"RYANAIR DAC";"Ireland";"171,3404255319149";"169,882861189801702";"170,6116433608583"
"RYR";"IBZ";"2025-11-10";"18:00";"RYR616";"IBIZA (IBZ)";"No informado";"616";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38.872898101800004";"1.3731199502899998";"24";"Europe/Madrid";"RYANAIR DAC";"Ireland";"111,1631914893617";"169,882861189801702";"140,5230263395817"
"RYR";"PSA";"2025-11-19";"19:05";"RYR952";"PISA / GALILEO GALILEI (PSA)";"No informado";"952";"Pisa International Airport";"Pisa";"Italy";"LIRP";"43.683899";"10.3927";"6";"Europe/Rome";"RYANAIR DAC";"Ireland";"171,3404255319149";"169,882861189801702";"170,6116433608583"
"RYR";"BRI";"2025-11-15";"19:20";"RYR1611";"BARI /PALESE (BRI)";"No informado";"1611";"Bari Karol Wojtyła Airport";"Bari";"Italy";"LIBD";"41.138901";"16.760599";"177";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,9980851063830";"169,882861189801702";"171,9404731480923"
"RYR";"OPO";"2025-11-09";"16:20";"RYR1710";"OPORTO (OPO)";"No informado";"1710";"Francisco de Sá Carneiro Airport";"Porto";"Portugal";"LPPR";"41.2481002808";"-8.68138980865";"228";"Europe/Lisbon";"RYANAIR DAC";"Ireland";"170,5295744680851";"169,882861189801702";"170,2062178289434"
"RYR";"BUD";"2025-11-14";"08:40";"RYR2301";"BUDAPEST (BUD)";"No informado";"2301";"Budapest Liszt Ferenc International Airport";"Budapest";"Hungary";"LHBP";"47.42976";"19.261093";"495";"Europe/Budapest";"RYANAIR DAC";"Ireland";"181,3585106382979";"169,882861189801702";"175,6206859140498"
"RYR";"BUD";"2025-11-22";"12:35";"RYR2301";"BUDAPEST (BUD)";"No informado";"2301";"Budapest Liszt Ferenc International Airport";"Budapest";"Hungary";"LHBP";"47.42976";"19.261093";"495";"Europe/Budapest";"RYANAIR DAC";"Ireland";"181,3585106382979";"169,882861189801702";"175,6206859140498"
"RYR";"AGP";"2025-11-13";"20:40";"RYR645";"MALAGA-COSTA DEL SOL (AGP)";"No informado";"645";"Málaga Airport";"Malaga";"Spain";"LEMG";"36.67490005493164";"-4.499110221862793";"53";"Europe/Madrid";"RYANAIR DAC";"Ireland";"98,4668085106383";"169,882861189801702";"134,1748348502200"
"RYR";"BUD";"2025-11-17";"20:30";"RYR2301";"BUDAPEST (BUD)";"No informado";"2301";"Budapest Liszt Ferenc International Airport";"Budapest";"Hungary";"LHBP";"47.42976";"19.261093";"495";"Europe/Budapest";"RYANAIR DAC";"Ireland";"181,3585106382979";"169,882861189801702";"175,6206859140498"
"RYR";"AGP";"2025-11-16";"21:35";"RYR645";"MALAGA-COSTA DEL SOL (AGP)";"No informado";"645";"Málaga Airport";"Malaga";"Spain";"LEMG";"36.67490005493164";"-4.499110221862793";"53";"Europe/Madrid";"RYANAIR DAC";"Ireland";"98,4668085106383";"169,882861189801702";"134,1748348502200"
"RYR";"OPO";"2025-11-21";"09:00";"RYR1710";"OPORTO (OPO)";"No informado";"1710";"Francisco de Sá Carneiro Airport";"Porto";"Portugal";"LPPR";"41.2481002808";"-8.68138980865";"228";"Europe/Lisbon";"RYANAIR DAC";"Ireland";"170,5295744680851";"169,882861189801702";"170,2062178289434"
"RYR";"BUD";"2025-11-21";"08:40";"RYR2301";"BUDAPEST (BUD)";"No informado";"2301";"Budapest Liszt Ferenc International Airport";"Budapest";"Hungary";"LHBP";"47.42976";"19.261093";"495";"Europe/Budapest";"RYANAIR DAC";"Ireland";"181,3585106382979";"169,882861189801702";"175,6206859140498"
"RYR";"MAN";"2025-11-16";"19:25";"RYR641";"MANCHESTER (MAN)";"No informado";"641";"Manchester Airport";"Manchester";"United Kingdom";"EGCC";"53.35369873046875";"-2.2749500274658203";"257";"Europe/London";"RYANAIR DAC";"Ireland";"171,3725531914894";"169,882861189801702";"170,6277071906455"
"RYR";"BUD";"2025-11-10";"20:30";"RYR2301";"BUDAPEST (BUD)";"No informado";"2301";"Budapest Liszt Ferenc International Airport";"Budapest";"Hungary";"LHBP";"47.42976";"19.261093";"495";"Europe/Budapest";"RYANAIR DAC";"Ireland";"181,3585106382979";"169,882861189801702";"175,6206859140498"
"RYR";"BUD";"2025-11-09";"12:25";"RYR2301";"BUDAPEST (BUD)";"En vuelo";"2301";"Budapest Liszt Ferenc International Airport";"Budapest";"Hungary";"LHBP";"47.42976";"19.261093";"495";"Europe/Budapest";"RYANAIR DAC";"Ireland";"181,3585106382979";"169,882861189801702";"175,6206859140498"
"RYR";"BUD";"2025-11-15";"12:35";"RYR2301";"BUDAPEST (BUD)";"No informado";"2301";"Budapest Liszt Ferenc International Airport";"Budapest";"Hungary";"LHBP";"47.42976";"19.261093";"495";"Europe/Budapest";"RYANAIR DAC";"Ireland";"181,3585106382979";"169,882861189801702";"175,6206859140498"
"RYR";"MRS";"2025-11-17";"21:40";"RYR1770";"MARSELLA (MRS)";"No informado";"1770";"Marseille Provence Airport";"Marseille";"France";"LFML";"43.439271922";"5.22142410278";"74";"Europe/Paris";"RYANAIR DAC";"Ireland";"157,4782978723404";"169,882861189801702";"163,6805795310711"
"RYR";"MRS";"2025-11-09";"17:05";"RYR1770";"MARSELLA (MRS)";"No informado";"1770";"Marseille Provence Airport";"Marseille";"France";"LFML";"43.439271922";"5.22142410278";"74";"Europe/Paris";"RYANAIR DAC";"Ireland";"157,4782978723404";"169,882861189801702";"163,6805795310711"
"RYR";"MRS";"2025-11-10";"21:40";"RYR1770";"MARSELLA (MRS)";"No informado";"1770";"Marseille Provence Airport";"Marseille";"France";"LFML";"43.439271922";"5.22142410278";"74";"Europe/Paris";"RYANAIR DAC";"Ireland";"157,4782978723404";"169,882861189801702";"163,6805795310711"
"RYR";"ACE";"2025-11-20";"20:45";"RYR3488";"LANZAROTE CÉSAR MANRIQUE (ACE)";"No informado";"3488";"Lanzarote Airport";"Arrecife";"Spain";"GCRR";"28.945499";"-13.6052";"46";"Atlantic/Canary";"RYANAIR DAC";"Ireland";"152,4782978723404";"169,882861189801702";"161,1805795310711"
"RYR";"BUD";"2025-11-13";"14:00";"RYR2301";"BUDAPEST (BUD)";"No informado";"2301";"Budapest Liszt Ferenc International Airport";"Budapest";"Hungary";"LHBP";"47.42976";"19.261093";"495";"Europe/Budapest";"RYANAIR DAC";"Ireland";"181,3585106382979";"169,882861189801702";"175,6206859140498"
"RYR";"AGP";"2025-11-22";"08:30";"RYR638";"MALAGA-COSTA DEL SOL (AGP)";"No informado";"638";"Málaga Airport";"Malaga";"Spain";"LEMG";"36.67490005493164";"-4.499110221862793";"53";"Europe/Madrid";"RYANAIR DAC";"Ireland";"98,4668085106383";"169,882861189801702";"134,1748348502200"
"RYR";"BLQ";"2025-11-18";"11:05";"RYR6423";"BOLONIA (BLQ)";"No informado";"6423";"Bologna Guglielmo Marconi Airport";"Bologna";"Italy";"LIPE";"44.5354";"11.2887";"123";"Europe/Rome";"RYANAIR DAC";"Ireland";"174,9978723404255";"169,882861189801702";"172,4403667651136"
"RYR";"IBZ";"2025-11-14";"10:25";"RYR616";"IBIZA (IBZ)";"No informado";"616";"Ibiza Airport";"Ibiza";"Spain";"LEIB";"38.872898101800004";"1.3731199502899998";"24";"Europe/Madrid";"RYANAIR DAC";"Ireland";"111,1631914893617";"169,882861189801702";"140,5230263395817"
"RYR";"BLQ";"2025-11-17";"20:40";"RYR620";"BOLONIA (BLQ)";"No informado";"620";"Bologna Guglielmo Marconi Airport";"Bologna";"Italy";"LIPE";"44.5354";"11.2887";"123";"Europe/Rome";"RYANAIR DAC";"Ireland";"174,9978723404255";"169,882861189801702";"172,4403667651136"
"RYR";"BVA";"2025-11-14";"12:10";"RYR9001";"PARIS /BEAUVAIS-TILLE (BVA)";"No informado";"9001";"Paris Beauvais Tillé Airport";"Beauvais";"France";"LFOB";"49.45439910888672";"2.1127800941467285";"359";"Europe/Paris";"RYANAIR DAC";"Ireland";"169,0291489361702";"169,882861189801702";"169,4560050629860"
"RYR";"BRU";"2025-11-20";"16:40";"RYR2985";"BRUSELAS (BRU)";"No informado";"2985";"Brussels Airport";"Brussels";"Belgium";"EBBR";"50.901401519800004";"4.48443984985";"184";"Europe/Brussels";"RYANAIR DAC";"Ireland";"161,3989361702128";"169,882861189801702";"165,6408986800072"
"RYR";"AGP";"2025-11-21";"21:45";"RYR638";"MALAGA-COSTA DEL SOL (AGP)";"No informado";"638";"Málaga Airport";"Malaga";"Spain";"LEMG";"36.67490005493164";"-4.499110221862793";"53";"Europe/Madrid";"RYANAIR DAC";"Ireland";"98,4668085106383";"169,882861189801702";"134,1748348502200"
"RYR";"BLQ";"2025-11-20";"18:30";"RYR620";"BOLONIA (BLQ)";"No informado";"620";"Bologna Guglielmo Marconi Airport";"Bologna";"Italy";"LIPE";"44.5354";"11.2887";"123";"Europe/Rome";"RYANAIR DAC";"Ireland";"174,9978723404255";"169,882861189801702";"172,4403667651136"
"RYR";"BLQ";"2025-11-15";"07:55";"RYR620";"BOLONIA (BLQ)";"No informado";"620";"Bologna Guglielmo Marconi Airport";"Bologna";"Italy";"LIPE";"44.5354";"11.2887";"123";"Europe/Rome";"RYANAIR DAC";"Ireland";"174,9978723404255";"169,882861189801702";"172,4403667651136"
"RYR";"BLQ";"2025-11-13";"18:30";"RYR620";"BOLONIA (BLQ)";"No informado";"620";"Bologna Guglielmo Marconi Airport";"Bologna";"Italy";"LIPE";"44.5354";"11.2887";"123";"Europe/Rome";"RYANAIR DAC";"Ireland";"174,9978723404255";"169,882861189801702";"172,4403667651136"
"RYR";"BLQ";"2025-11-21";"08:00";"RYR620";"BOLONIA (BLQ)";"No informado";"620";"Bologna Guglielmo Marconi Airport";"Bologna";"Italy";"LIPE";"44.5354";"11.2887";"123";"Europe/Rome";"RYANAIR DAC";"Ireland";"174,9978723404255";"169,882861189801702";"172,4403667651136"
"RYR";"KRK";"2025-11-11";"10:50";"RYR2229";"CRACOVIA (KRK)";"No informado";"2229";"Kraków John Paul II International Airport";"Krakow";"Poland";"EPKK";"50.077702";"19.7848";"791";"Europe/Warsaw";"RYANAIR DAC";"Ireland";"189,3227659574468";"169,882861189801702";"179,6028135736242"
"RYR";"RAK";"2025-11-22";"16:35";"RYR2217";"MARRAKECH (RAK)";"No informado";"2217";"Menara Airport";"Marrakech";"Morocco";"GMMX";"31.606899261499997";"-8.03629970551";"1545";"Africa/Casablanca";"RYANAIR DAC";"Ireland";"165,6275555555555";"169,882861189801702";"167,7552083726786"
"RYR";"SVQ";"2025-11-17";"22:35";"RYR2208";"SEVILLA (SVQ)";"No informado";"2208";"Sevilla Airport";"Sevilla";"Spain";"LEZL";"37.417999267578125";"-5.8931097984313965";"112";"Europe/Madrid";"RYANAIR DAC";"Ireland";"118,2457446808511";"169,882861189801702";"144,0643029353264"
"RYR";"BRU";"2025-11-16";"20:50";"RYR2985";"BRUSELAS (BRU)";"No informado";"2985";"Brussels Airport";"Brussels";"Belgium";"EBBR";"50.901401519800004";"4.48443984985";"184";"Europe/Brussels";"RYANAIR DAC";"Ireland";"161,3989361702128";"169,882861189801702";"165,6408986800072"
"RYR";"KRK";"2025-11-10";"19:20";"RYR2229";"CRACOVIA (KRK)";"No informado";"2229";"Kraków John Paul II International Airport";"Krakow";"Poland";"EPKK";"50.077702";"19.7848";"791";"Europe/Warsaw";"RYANAIR DAC";"Ireland";"189,3227659574468";"169,882861189801702";"179,6028135736242"
"RYR";"KRK";"2025-11-20";"10:20";"RYR2229";"CRACOVIA (KRK)";"No informado";"2229";"Kraków John Paul II International Airport";"Krakow";"Poland";"EPKK";"50.077702";"19.7848";"791";"Europe/Warsaw";"RYANAIR DAC";"Ireland";"189,3227659574468";"169,882861189801702";"179,6028135736242"
"RYR";"KRK";"2025-11-16";"13:15";"RYR2229";"CRACOVIA (KRK)";"No informado";"2229";"Kraków John Paul II International Airport";"Krakow";"Poland";"EPKK";"50.077702";"19.7848";"791";"Europe/Warsaw";"RYANAIR DAC";"Ireland";"189,3227659574468";"169,882861189801702";"179,6028135736242"
"RYR";"KRK";"2025-11-18";"10:50";"RYR2229";"CRACOVIA (KRK)";"No informado";"2229";"Kraków John Paul II International Airport";"Krakow";"Poland";"EPKK";"50.077702";"19.7848";"791";"Europe/Warsaw";"RYANAIR DAC";"Ireland";"189,3227659574468";"169,882861189801702";"179,6028135736242"
"RYR";"MXP";"2025-11-15";"16:00";"RYR1444";"MILAN /MALPENSA (MXP)";"No informado";"1444";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"KRK";"2025-11-13";"10:20";"RYR2229";"CRACOVIA (KRK)";"No informado";"2229";"Kraków John Paul II International Airport";"Krakow";"Poland";"EPKK";"50.077702";"19.7848";"791";"Europe/Warsaw";"RYANAIR DAC";"Ireland";"189,3227659574468";"169,882861189801702";"179,6028135736242"
"RYR";"MXP";"2025-11-09";"21:15";"RYR7470";"MILAN /MALPENSA (MXP)";"No informado";"7470";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"MXP";"2025-11-21";"23:10";"RYR7470";"MILAN /MALPENSA (MXP)";"No informado";"7470";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"KRK";"2025-11-09";"13:00";"RYR2229";"CRACOVIA (KRK)";"En vuelo";"2229";"Kraków John Paul II International Airport";"Krakow";"Poland";"EPKK";"50.077702";"19.7848";"791";"Europe/Warsaw";"RYANAIR DAC";"Ireland";"189,3227659574468";"169,882861189801702";"179,6028135736242"
"RYR";"MXP";"2025-11-15";"23:45";"RYR7470";"MILAN /MALPENSA (MXP)";"No informado";"7470";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"SCQ";"2025-11-11";"16:35";"RYR705";"SANTIAGO-ROSALÍA DE CASTRO (SCQ)";"No informado";"705";"Santiago de Compostela Airport";"Santiago";"Spain";"LEST";"42.89630126953125";"-8.415140151977539";"1213";"Europe/Madrid";"RYANAIR DAC";"Ireland";"172,6497872340425";"169,882861189801702";"171,2663242119221"
"RYR";"MXP";"2025-11-21";"16:50";"RYR1444";"MILAN /MALPENSA (MXP)";"No informado";"1444";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"MXP";"2025-11-22";"23:45";"RYR7470";"MILAN /MALPENSA (MXP)";"No informado";"7470";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"MXP";"2025-11-10";"10:15";"RYR1444";"MILAN /MALPENSA (MXP)";"No informado";"1444";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"AGP";"2025-11-15";"08:30";"RYR638";"MALAGA-COSTA DEL SOL (AGP)";"No informado";"638";"Málaga Airport";"Malaga";"Spain";"LEMG";"36.67490005493164";"-4.499110221862793";"53";"Europe/Madrid";"RYANAIR DAC";"Ireland";"98,4668085106383";"169,882861189801702";"134,1748348502200"
"RYR";"SOF";"2025-11-19";"13:05";"RYR9237";"SOFIA (SOF)";"No informado";"9237";"Sofia";"Sofia";"Bulgaria";"LBSF";"42.696693420410156";"23.411436080932617";"1742";"Europe/Sofia";"RYANAIR DAC";"Ireland";"180,6085106382979";"169,882861189801702";"175,2456859140498"
"RYR";"MXP";"2025-11-20";"10:25";"RYR1444";"MILAN /MALPENSA (MXP)";"No informado";"1444";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"MXP";"2025-11-17";"10:15";"RYR1444";"MILAN /MALPENSA (MXP)";"No informado";"1444";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"ACE";"2025-11-17";"21:05";"RYR3488";"LANZAROTE CÉSAR MANRIQUE (ACE)";"No informado";"3488";"Lanzarote Airport";"Arrecife";"Spain";"GCRR";"28.945499";"-13.6052";"46";"Atlantic/Canary";"RYANAIR DAC";"Ireland";"152,4782978723404";"169,882861189801702";"161,1805795310711"
"RYR";"MXP";"2025-11-22";"16:00";"RYR1444";"MILAN /MALPENSA (MXP)";"No informado";"1444";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"MXP";"2025-11-14";"23:10";"RYR7470";"MILAN /MALPENSA (MXP)";"No informado";"7470";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"MXP";"2025-11-12";"09:10";"RYR1444";"MILAN /MALPENSA (MXP)";"No informado";"1444";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"MXP";"2025-11-18";"21:45";"RYR1444";"MILAN /MALPENSA (MXP)";"No informado";"1444";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"MRS";"2025-11-21";"16:55";"RYR1770";"MARSELLA (MRS)";"No informado";"1770";"Marseille Provence Airport";"Marseille";"France";"LFML";"43.439271922";"5.22142410278";"74";"Europe/Paris";"RYANAIR DAC";"Ireland";"157,4782978723404";"169,882861189801702";"163,6805795310711"
"RYR";"MXP";"2025-11-19";"09:10";"RYR1444";"MILAN /MALPENSA (MXP)";"No informado";"1444";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"MXP";"2025-11-16";"07:55";"RYR1444";"MILAN /MALPENSA (MXP)";"No informado";"1444";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"MXP";"2025-11-16";"21:15";"RYR7470";"MILAN /MALPENSA (MXP)";"No informado";"7470";"Malpensa International Airport";"Milano";"Italy";"LIMC";"45.6306";"8.72811";"768";"Europe/Rome";"RYANAIR DAC";"Ireland";"173,2689361702128";"169,882861189801702";"171,5758986800072"
"RYR";"NAP";"2025-11-14";"19:15";"RYR6836";"NAPOLES (NAP)";"No informado";"6836";"Naples International Airport";"Naples";"Italy";"LIRN";"40.886002";"14.2908";"294";"Europe/Rome";"RYANAIR DAC";"Ireland";"178,1802127659574";"169,882861189801702";"174,0315369778796"
"RYR";"NAP";"2025-11-13";"12:25";"RYR6836";"NAPOLES (NAP)";"No informado";"6836";"Naples International Airport";"Naples";"Italy";"LIRN";"40.886002";"14.2908";"294";"Europe/Rome";"RYANAIR DAC";"Ireland";"178,1802127659574";"169,882861189801702";"174,0315369778796"
"RYR";"NAP";"2025-11-10";"12:45";"RYR6836";"NAPOLES (NAP)";"No informado";"6836";"Naples International Airport";"Naples";"Italy";"LIRN";"40.886002";"14.2908";"294";"Europe/Rome";"RYANAIR DAC";"Ireland";"178,1802127659574";"169,882861189801702";"174,0315369778796"
"RYR";"NAP";"2025-11-22";"20:00";"RYR6836";"NAPOLES (NAP)";"No informado";"6836";"Naples International Airport";"Naples";"Italy";"LIRN";"40.886002";"14.2908";"294";"Europe/Rome";"RYANAIR DAC";"Ireland";"178,1802127659574";"169,882861189801702";"174,0315369778796"
"RYR";"NAP";"2025-11-09";"19:15";"RYR6836";"NAPOLES (NAP)";"No informado";"6836";"Naples International Airport";"Naples";"Italy";"LIRN";"40.886002";"14.2908";"294";"Europe/Rome";"RYANAIR DAC";"Ireland";"178,1802127659574";"169,882861189801702";"174,0315369778796"
"RYR";"AGP";"2025-11-09";"21:35";"RYR645";"MALAGA-COSTA DEL SOL (AGP)";"No informado";"645";"Málaga Airport";"Malaga";"Spain";"LEMG";"36.67490005493164";"-4.499110221862793";"53";"Europe/Madrid";"RYANAIR DAC";"Ireland";"98,4668085106383";"169,882861189801702";"134,1748348502200"
"RYR";"AGP";"2025-11-14";"21:45";"RYR638";"MALAGA-COSTA DEL SOL (AGP)";"No informado";"638";"Málaga Airport";"Malaga";"Spain";"LEMG";"36.67490005493164";"-4.499110221862793";"53";"Europe/Madrid";"RYANAIR DAC";"Ireland";"98,4668085106383";"169,882861189801702";"134,1748348502200"
"RYR";"NAP";"2025-11-20";"12:25";"RYR6836";"NAPOLES (NAP)";"No informado";"6836";"Naples International Airport";"Naples";"Italy";"LIRN";"40.886002";"14.2908";"294";"Europe/Rome";"RYANAIR DAC";"Ireland";"178,1802127659574";"169,882861189801702";"174,0315369778796"
"RYR";"CGN";"2025-11-14";"08:10";"RYR2257";"KOELN/BONN (CGN)";"No informado";"2257";"Cologne Bonn Airport";"Cologne";"Germany";"EDDK";"50.8658981323";"7.1427397728";"302";"Europe/Berlin";"RYANAIR DAC";"Ireland";"80,6106382978723";"169,882861189801702";"125,2467497438370"
"RYR";"CGN";"2025-11-10";"11:35";"RYR2257";"KOELN/BONN (CGN)";"No informado";"2257";"Cologne Bonn Airport";"Cologne";"Germany";"EDDK";"50.8658981323";"7.1427397728";"302";"Europe/Berlin";"RYANAIR DAC";"Ireland";"80,6106382978723";"169,882861189801702";"125,2467497438370"
"RYR";"CGN";"2025-11-15";"22:20";"RYR2257";"KOELN/BONN (CGN)";"No informado";"2257";"Cologne Bonn Airport";"Cologne";"Germany";"EDDK";"50.8658981323";"7.1427397728";"302";"Europe/Berlin";"RYANAIR DAC";"Ireland";"80,6106382978723";"169,882861189801702";"125,2467497438370"
"RYR";"CGN";"2025-11-17";"11:35";"RYR2257";"KOELN/BONN (CGN)";"No informado";"2257";"Cologne Bonn Airport";"Cologne";"Germany";"EDDK";"50.8658981323";"7.1427397728";"302";"Europe/Berlin";"RYANAIR DAC";"Ireland";"80,6106382978723";"169,882861189801702";"125,2467497438370"
"RYR";"TFS";"2025-11-17";"20:35";"RYR1971";"TENERIFE SUR (TFS)";"No informado";"1971";"Tenerife South Airport";"Tenerife";"Spain";"GCTS";"28.044500351";"-16.5725002289";"209";"Atlantic/Canary";"RYANAIR DAC";"Ireland";"173,4065217391304";"169,882861189801702";"171,6446914644661"
"RYR";"FCO";"2025-11-17";"08:00";"RYR1003";"ROMA /FIUMICINO (FCO)";"No informado";"1003";"Leonardo da Vinci–Fiumicino Airport";"Rome";"Italy";"LIRF";"41.8002778";"12.2388889";"13";"Europe/Rome";"RYANAIR DAC";"Ireland";"176,6825531914893";"169,882861189801702";"173,2827071906455"
"RYR";"NUE";"2025-11-10";"18:35";"RYR1131";"NUREMBERG (NUE)";"No informado";"1131";"Nuremberg Airport";"Nuernberg";"Germany";"EDDN";"49.498699";"11.078056";"1046";"Europe/Berlin";"RYANAIR DAC";"Ireland";"174,7431111111111";"169,882861189801702";"172,3129861504564"
"RYR";"NUE";"2025-11-17";"18:35";"RYR1131";"NUREMBERG (NUE)";"No informado";"1131";"Nuremberg Airport";"Nuernberg";"Germany";"EDDN";"49.498699";"11.078056";"1046";"Europe/Berlin";"RYANAIR DAC";"Ireland";"174,7431111111111";"169,882861189801702";"172,3129861504564"
"RYR";"CGN";"2025-11-22";"22:20";"RYR2257";"KOELN/BONN (CGN)";"No informado";"2257";"Cologne Bonn Airport";"Cologne";"Germany";"EDDK";"50.8658981323";"7.1427397728";"302";"Europe/Berlin";"RYANAIR DAC";"Ireland";"80,6106382978723";"169,882861189801702";"125,2467497438370"
"RYR";"CGN";"2025-11-13";"08:25";"RYR2257";"KOELN/BONN (CGN)";"No informado";"2257";"Cologne Bonn Airport";"Cologne";"Germany";"EDDK";"50.8658981323";"7.1427397728";"302";"Europe/Berlin";"RYANAIR DAC";"Ireland";"80,6106382978723";"169,882861189801702";"125,2467497438370"
"RYR";"NUE";"2025-11-15";"12:05";"RYR1131";"NUREMBERG (NUE)";"No informado";"1131";"Nuremberg Airport";"Nuernberg";"Germany";"EDDN";"49.498699";"11.078056";"1046";"Europe/Berlin";"RYANAIR DAC";"Ireland";"174,7431111111111";"169,882861189801702";"172,3129861504564"
"RYR";"NUE";"2025-11-14";"11:00";"RYR1131";"NUREMBERG (NUE)";"No informado";"1131";"Nuremberg Airport";"Nuernberg";"Germany";"EDDN";"49.498699";"11.078056";"1046";"Europe/Berlin";"RYANAIR DAC";"Ireland";"174,7431111111111";"169,882861189801702";"172,3129861504564"
"RYR";"OPO";"2025-11-17";"12:15";"RYR1710";"OPORTO (OPO)";"No informado";"1710";"Francisco de Sá Carneiro Airport";"Porto";"Portugal";"LPPR";"41.2481002808";"-8.68138980865";"228";"Europe/Lisbon";"RYANAIR DAC";"Ireland";"170,5295744680851";"169,882861189801702";"170,2062178289434"
"RYR";"OPO";"2025-11-10";"22:00";"RYR2646";"OPORTO (OPO)";"No informado";"2646";"Francisco de Sá Carneiro Airport";"Porto";"Portugal";"LPPR";"41.2481002808";"-8.68138980865";"228";"Europe/Lisbon";"RYANAIR DAC";"Ireland";"170,5295744680851";"169,882861189801702";"170,2062178289434"
"RYR";"TNG";"2025-11-16";"08:25";"RYR5540";"TANGER (TNG)";"No informado";"5540";"Ibn Batouta Airport";"Tanger";"Morocco";"GMTT";"35.726898193400004";"-5.91689014435";"62";"Africa/Casablanca";"RYANAIR DAC";"Ireland";"144,5700000000000";"169,882861189801702";"157,2264305949008"
